msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025/6/15 0:00,3.575,3.575,0
2025/6/15 1:00,29.74,3.726,0
2025/6/15 2:00,53.4,3.726,0
2025/6/15 4:00,29.544,3.726,0
2025/6/15 5:00,29.694,3.726,0
2025/6/15 6:00,29.875,3.726,0
2025/6/15 7:00,31.133,3.726,0
2025/6/15 8:00,29.556,3.726,0
2025/6/15 9:00,29.625,3.726,0
2025/6/15 10:00,29.5,3.726,0
2025/6/15 11:00,29.612,3.726,0
2025/6/15 13:00,29.762,3.726,0
2025/6/15 14:00,29.547,3.726,0
2025/6/15 15:00,29.6,3.726,0
2025/6/15 16:00,29.727,3.726,0
2025/6/15 17:00,29.706,3.726,0
2025/6/15 18:00,29.657,3.726,0
2025/6/15 19:00,29.507,3.726,0
2025/6/15 20:00,29.775,3.726,0
2025/6/15 21:00,29.7,3.726,0
2025/6/15 22:00,29.538,3.726,0
2025/6/15 23:00,53.4,3.726,0
2025/6/16 0:00,53.4,3.726,0
2025/6/16 1:00,53.4,3.726,0
2025/6/16 2:00,6.806,6.806,0
2025/6/16 3:00,6.506,6.506,0
2025/6/16 4:00,6.51,6.51,0
2025/6/16 5:00,33.525,5.7,0
2025/6/16 6:00,53.4,5.7,0
2025/6/16 7:00,53.4,5.7,0
2025/6/16 8:00,17.456,5.531,0
2025/6/16 9:00,5.4,5.4,0
2025/6/16 10:00,53.4,5.21,0
2025/6/16 11:00,53.4,5.21,0
2025/6/16 12:00,4.8,4.8,0
2025/6/16 13:00,29.531,4.758,0
2025/6/16 14:00,29.7,4.758,0
2025/6/16 15:00,29.629,4.758,0
2025/6/16 16:00,29.7,4.758,0
2025/6/16 17:00,29.406,4.758,0
2025/6/16 18:00,29.793,4.758,0
2025/6/16 19:00,29.362,4.758,0
2025/6/16 20:00,29.731,4.758,0
2025/6/16 21:00,29.8,4.758,0
2025/6/16 22:00,29.487,4.758,0
2025/6/16 23:00,42.2,4.758,0
2025/6/17 0:00,53.4,4.758,0
2025/6/17 1:00,53.4,4.758,0
2025/6/17 2:00,53.4,4.758,0
2025/6/17 3:00,53.4,4.758,0
2025/6/17 4:00,53.4,4.758,0
2025/6/17 5:00,53.4,4.758,0
2025/6/17 6:00,53.4,4.758,0
2025/6/17 7:00,53.4,4.758,0
2025/6/17 8:00,53.4,4.758,0
2025/6/17 9:00,53.4,4.758,0
2025/6/17 10:00,53.4,4.758,0
2025/6/17 11:00,53.4,4.758,0
2025/6/17 12:00,53.4,4.758,0
2025/6/17 13:00,51.484,4.758,0
2025/6/17 14:00,53.106,4.758,0
2025/6/17 15:00,50.625,4.758,0
2025/6/17 16:00,48.579,4.758,0
2025/6/20 5:00,1.186,1.186,0
2025/6/20 6:00,1.442,1.442,0
2025/6/20 7:00,1.523,1.523,0
2025/6/20 8:00,1.486,1.486,0
2025/6/20 9:00,1.542,1.542,0
2025/6/20 10:00,1.575,1.575,0
2025/6/20 11:00,1.553,1.553,0
2025/6/20 12:00,1.532,1.532,0
2025/6/20 13:00,1.56,1.56,0
2025/6/20 14:00,1.482,1.482,0
2025/6/20 15:00,1.442,1.442,0
2025/6/20 16:00,1.563,1.563,0
2025/6/20 17:00,1.459,1.459,0
2025/6/20 18:00,1.435,1.435,0
