msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025/6/15 0:00,30.025,1.3,0
2025/6/15 1:00,30,1.3,0
2025/6/15 2:00,1.227,1.227,0
2025/6/15 3:00,30.05,1.187,0
2025/6/15 4:00,30.125,1.187,0
2025/6/15 5:00,30.2,1.187,0
2025/6/15 7:00,30.119,1.187,0
2025/6/15 8:00,30.186,1.187,0
2025/6/15 9:00,30.04,1.187,0
2025/6/15 10:00,30.1,1.187,0
2025/6/15 11:00,30.12,1.187,0
2025/6/15 12:00,30.219,1.187,0
2025/6/15 13:00,30.2,1.187,0
2025/6/15 14:00,30.133,1.187,0
2025/6/15 15:00,30.144,1.187,0
2025/6/15 16:00,30.2,1.187,0
2025/6/15 17:00,30.1,1.187,0
2025/6/15 18:00,30.15,1.187,0
2025/6/15 19:00,30.1,1.187,0
2025/6/15 20:00,30.1,1.187,0
2025/6/15 21:00,30.056,1.187,0
2025/6/15 22:00,30.175,1.187,0
2025/6/15 23:00,30,1.187,0
2025/6/16 0:00,30.188,1.187,0
2025/6/16 2:00,30.16,1.187,0
2025/6/16 3:00,18.9,0.823,0
2025/6/16 4:00,30.053,0.8,0
2025/6/16 5:00,1.113,1.113,0
2025/6/16 6:00,9.627,2.266,0
2025/6/16 7:00,30.138,2.684,0
2025/6/16 8:00,5.938,3.322,0
2025/6/16 9:00,3.6,3.6,0
2025/6/16 10:00,4.153,4.153,0
2025/6/16 11:00,3.55,3.55,0
2025/6/16 12:00,30.067,2.635,0
2025/6/16 13:00,1.606,1.606,0
2025/6/16 14:00,1.527,1.527,0
2025/6/16 15:00,1.4,1.4,0
2025/6/16 16:00,30.1,1.304,0
2025/6/16 17:00,30.1,1.304,0
2025/6/16 18:00,10.85,1.235,0
2025/6/16 19:00,1.2,1.2,0
2025/6/16 20:00,29.975,1.262,0
2025/6/16 21:00,30.233,1.262,0
2025/6/16 22:00,30.2,1.262,0
2025/6/16 23:00,30.3,1.262,0
2025/6/17 0:00,30.194,1.262,0
2025/6/17 1:00,30.175,1.262,0
2025/6/17 2:00,30.1,1.262,0
2025/6/17 3:00,29.94,1.262,0
2025/6/17 4:00,30.1,1.262,0
2025/6/17 5:00,30.144,1.262,0
2025/6/17 6:00,30.074,1.262,0
2025/6/17 7:00,30.093,1.262,0
2025/6/17 8:00,30.144,1.262,0
2025/6/17 9:00,30.008,1.262,0
2025/6/17 10:00,30,1.262,0
2025/6/17 11:00,30.138,1.262,0
2025/6/17 12:00,30.007,1.262,0
2025/6/17 13:00,30.067,1.262,0
2025/6/17 14:00,30.056,1.262,0
2025/6/17 15:00,24.906,2.313,0
2025/6/17 16:00,9.907,2.454,0
2025/6/17 17:00,2.5,2.5,0
2025/6/17 18:00,30.3,2.723,0
2025/6/17 19:00,30.193,2.723,0
2025/6/17 20:00,30.231,2.723,0
2025/6/17 21:00,30.419,2.723,0
2025/6/17 22:00,30.35,2.723,0
2025/6/17 23:00,30.34,2.723,3
2025/6/18 0:00,3.964,3.964,3
2025/6/18 1:00,4.105,4.105,3
2025/6/18 2:00,5.581,5.581,3
2025/6/18 3:00,6.1,6.1,3
2025/6/18 4:00,6.69,6.69,3
2025/6/18 5:00,6.6,6.6,3
2025/6/18 6:00,6.429,6.429,3
2025/6/18 7:00,6.417,6.417,3
2025/6/18 8:00,6.193,6.193,3
2025/6/18 9:00,6.013,6.013,0
2025/6/18 10:00,5.794,5.794,0
2025/6/18 11:00,5.76,5.76,0
2025/6/18 12:00,5.7,5.7,0
2025/6/18 13:00,5.253,5.253,0
2025/6/18 14:00,5.325,5.325,0
2025/6/18 15:00,5.282,5.282,0
2025/6/18 16:00,5.013,5.013,0
2025/6/18 17:00,5.038,5.038,0
2025/6/18 18:00,5,5,0
2025/6/18 19:00,5,5,0
2025/6/18 20:00,4.738,4.738,0
2025/6/18 21:00,4.687,4.687,0
2025/6/18 22:00,4.665,4.665,0
2025/6/19 0:00,4.85,4.85,0
2025/6/19 1:00,4.619,4.619,0
2025/6/19 2:00,4.6,4.6,0
2025/6/19 3:00,4.676,4.676,0
2025/6/19 4:00,4.569,4.569,0
2025/6/19 5:00,4.6,4.6,0
2025/6/19 7:00,4.6,4.6,0
2025/6/19 8:00,4.45,4.45,0
2025/6/19 9:00,4.281,4.281,0
2025/6/19 10:00,4.204,4.204,0
2025/6/19 11:00,4.178,4.178,0
2025/6/19 12:00,4.227,4.227,0
2025/6/19 13:00,4.263,4.263,0
2025/6/19 14:00,4.558,4.558,0
2025/6/19 15:00,4.83,4.83,0
2025/6/19 16:00,4.805,4.805,0
2025/6/19 17:00,4.853,4.853,0
2025/6/20 5:00,2.756,2.756,0
2025/6/20 6:00,1.994,1.994,0
2025/6/20 7:00,2.046,2.046,0
2025/6/20 8:00,2.106,2.106,0
2025/6/20 9:00,2.479,2.479,0
2025/6/20 10:00,2.524,2.524,0
2025/6/20 11:00,2.545,2.545,0
2025/6/20 12:00,2.57,2.57,0
2025/6/20 13:00,2.595,2.595,0
2025/6/20 14:00,2.645,2.645,0
2025/6/20 15:00,2.731,2.731,0
2025/6/20 16:00,2.818,2.818,0
2025/6/20 17:00,2.932,2.932,0
2025/6/20 18:00,2.995,2.995,0
2025/6/20 19:00,3.106,3.106,0
2025/6/20 20:00,3.244,3.244,0
2025/6/20 21:00,3.287,3.287,0
2025/6/20 22:00,3.234,3.234,0
2025/6/20 23:00,3.275,3.275,0
2025/6/21 0:00,3.536,3.536,0
2025/6/21 1:00,3.975,3.975,0
2025/6/21 2:00,4.642,4.642,3
2025/6/21 3:00,5.032,5.032,3
2025/6/21 4:00,5.182,5.182,3
2025/6/21 5:00,5.529,5.529,3
2025/6/21 6:00,5.771,5.771,3
2025/6/21 7:00,5.841,5.841,3
2025/6/21 8:00,6.124,6.124,3
2025/6/21 9:00,6.283,6.283,3
2025/6/21 10:00,6.433,6.433,3
2025/6/21 11:00,6.614,6.614,3
2025/6/21 12:00,7.115,7.115,3
2025/6/21 13:00,7.619,7.619,3
2025/6/21 14:00,7.932,7.932,3
2025/6/21 15:00,8.901,8.901,3
2025/6/26 5:00,3.319,3.319,0
2025/6/26 6:00,4.04,4.04,0
2025/6/26 7:00,6.157,6.157,0
2025/6/26 8:00,6.599,6.599,0
2025/6/26 9:00,6.459,6.459,0
2025/6/26 10:00,6.304,6.304,0
2025/6/26 11:00,6.251,6.251,0
2025/6/26 12:00,5.822,5.822,0
2025/6/26 13:00,5.258,5.258,0
2025/6/26 14:00,4.801,4.801,0
2025/6/26 15:00,4.161,4.161,0
2025/6/26 16:00,3.839,3.839,0
2025/6/26 17:00,3.564,3.564,0
2025/6/26 18:00,3.353,3.353,0
2025/6/26 19:00,3.18,3.18,0
2025/6/26 20:00,2.827,2.827,0
2025/6/26 21:00,2.545,2.545,0
2025/6/26 22:00,2.331,2.331,0
2025/6/26 23:00,2.167,2.167,0
2025/6/27 0:00,2.035,2.035,0
2025/6/27 1:00,2.122,2.122,0
2025/6/27 2:00,3.149,3.149,0
2025/6/27 3:00,5.309,5.309,2
2025/6/27 4:00,8.429,8.429,2
2025/6/27 5:00,9.433,9.433,2
2025/6/27 6:00,9.949,9.949,2
2025/6/27 7:00,10.719,10.719,2
2025/6/27 8:00,10.751,10.751,2
2025/6/27 9:00,9.865,9.865,2
2025/6/27 10:00,9.335,9.335,2
2025/6/27 11:00,8.814,8.814,2
2025/6/27 12:00,8.318,8.318,2
2025/6/27 13:00,7.971,7.971,2
2025/6/27 14:00,7.544,7.544,2
2025/6/27 15:00,7.253,7.253,2
2025/6/27 16:00,7.009,7.009,2
2025/6/27 17:00,6.743,6.743,2
2025/6/27 18:00,6.518,6.518,0
2025/6/27 19:00,6.355,6.355,0
2025/6/27 20:00,6.282,6.282,0
2025/6/27 21:00,6.099,6.099,0
2025/6/27 22:00,6.011,6.011,0
2025/6/27 23:00,5.988,5.988,0
2025/6/28 0:00,6.061,6.061,0
2025/6/28 1:00,5.925,5.925,0
2025/6/28 2:00,5.852,5.852,0
2025/6/28 3:00,5.608,5.608,0
2025/6/28 4:00,5.595,5.595,0
2025/6/28 5:00,5.397,5.397,0
2025/6/28 6:00,5.548,5.548,0
2025/6/28 7:00,6.703,6.703,0
2025/6/28 8:00,6.906,6.906,0
2025/6/28 9:00,6.84,6.84,0
2025/6/28 10:00,6.774,6.774,0
2025/6/28 11:00,6.683,6.683,0
2025/6/28 12:00,6.612,6.612,0
2025/6/28 13:00,6.529,6.529,0
2025/6/28 14:00,6.472,6.472,0
2025/6/28 15:00,6.374,6.374,0
2025/7/3 5:00,8.108,8.108,0
2025/7/3 6:00,8.019,8.019,0
2025/7/3 7:00,7.714,7.714,0
2025/7/3 8:00,7.55,7.55,0
2025/7/3 9:00,7.381,7.381,0
2025/7/3 10:00,7.206,7.206,0
2025/7/3 11:00,7.098,7.098,0
2025/7/3 12:00,6.993,6.993,0
2025/7/3 13:00,6.833,6.833,0
2025/7/3 14:00,6.766,6.766,0
2025/7/3 15:00,6.694,6.694,0
2025/7/3 16:00,6.634,6.634,0
2025/7/3 17:00,6.595,6.595,0
2025/7/3 18:00,6.505,6.505,0
2025/7/3 19:00,6.458,6.458,0
2025/7/3 20:00,6.367,6.367,0
2025/7/3 21:00,6.323,6.323,0
2025/7/3 22:00,6.323,6.323,0
2025/7/3 23:00,6.29,6.29,0
2025/7/4 0:00,6.228,6.228,0
2025/7/4 1:00,6.172,6.172,0
2025/7/4 2:00,6.153,6.153,0
2025/7/4 3:00,6.135,6.135,0
2025/7/4 4:00,6.076,6.076,0
2025/7/4 5:00,5.947,5.947,0
2025/7/4 6:00,5.919,5.919,0
2025/7/4 7:00,5.771,5.771,0
2025/7/4 8:00,5.654,5.654,0
2025/7/4 9:00,5.605,5.605,0
2025/7/4 10:00,5.805,5.805,0
2025/7/4 11:00,6.089,6.089,0
2025/7/4 12:00,6.133,6.133,0
2025/7/4 13:00,6.104,6.104,0
2025/7/4 14:00,6.069,6.069,0
2025/7/4 15:00,6.025,6.025,0
2025/7/4 16:00,5.955,5.955,0
2025/7/4 17:00,5.932,5.932,0
2025/7/4 18:00,5.939,5.939,0
2025/7/4 19:00,5.923,5.923,0
2025/7/4 20:00,5.923,5.923,0
2025/7/4 21:00,5.908,5.908,0
2025/7/4 22:00,5.89,5.89,0
2025/7/4 23:00,6.095,6.095,0
2025/7/5 0:00,6.725,6.725,0
2025/7/5 1:00,7.483,7.483,0
2025/7/5 2:00,8.166,8.166,0
2025/7/5 3:00,8.646,8.646,0
2025/7/5 4:00,8.98,8.98,0
2025/7/5 5:00,8.686,8.686,0
2025/7/5 6:00,8.504,8.504,0
2025/7/5 7:00,8.328,8.328,0
2025/7/5 8:00,8.545,8.545,0
2025/7/5 9:00,8.654,8.654,0
2025/7/5 10:00,8.479,8.479,0
2025/7/5 11:00,8.292,8.292,0
2025/7/5 12:00,8.113,8.113,0
2025/7/5 13:00,7.889,7.889,0
2025/7/5 14:00,7.727,7.727,0
2025/7/5 15:00,7.569,7.569,0
2025/7/9 19:00,5.559,5.559,0
2025/7/9 20:00,5.51,5.51,0
2025/7/9 21:00,5.453,5.453,0
2025/7/9 22:00,5.409,5.409,0
2025/7/9 23:00,5.399,5.399,0
2025/7/10 0:00,5.425,5.425,0
2025/7/10 1:00,5.417,5.417,0
2025/7/10 2:00,5.422,5.422,0
2025/7/10 3:00,5.335,5.335,0
2025/7/10 4:00,5.204,5.204,0
2025/7/10 5:00,5.183,5.183,0
2025/7/10 6:00,5.157,5.157,0
2025/7/10 7:00,5.034,5.034,0
2025/7/10 8:00,5.01,5.01,0
2025/7/10 9:00,4.977,4.977,0
2025/7/10 10:00,4.884,4.884,0
2025/7/10 11:00,4.815,4.815,0
2025/7/10 12:00,4.803,4.803,0
2025/7/10 13:00,4.812,4.812,0
2025/7/10 14:00,4.803,4.803,0
2025/7/10 15:00,4.789,4.789,0
2025/7/10 16:00,4.7,4.7,0
2025/7/10 17:00,4.711,4.711,0
2025/7/10 18:00,4.642,4.642,0
2025/7/10 19:00,4.609,4.609,0
2025/7/10 20:00,4.403,4.403,0
2025/7/10 21:00,4.466,4.466,0
2025/7/10 22:00,4.435,4.435,0
2025/7/10 23:00,4.366,4.366,0
2025/7/11 0:00,4.28,4.28,0
2025/7/11 1:00,4.222,4.222,0
2025/7/11 2:00,4.16,4.16,0
2025/7/11 3:00,4.093,4.093,1
2025/7/11 4:00,4.066,4.066,1
2025/7/11 5:00,4.114,4.114,1
2025/7/11 6:00,4.201,4.201,1
2025/7/11 7:00,4.081,4.081,1
2025/7/11 8:00,4.055,4.055,1
2025/7/11 9:00,3.453,3.453,1
2025/7/11 10:00,2.601,2.601,1
2025/7/11 11:00,2.112,2.112,1
2025/7/11 12:00,1.96,1.96,1
2025/7/11 13:00,2.485,2.485,1
2025/7/11 14:00,2.126,2.126,1
2025/7/11 15:00,1.809,1.809,1
2025/7/11 16:00,1.51,1.51,1
2025/7/11 17:00,1.345,1.345,1
2025/7/11 18:00,1.167,1.167,1
2025/7/11 19:00,0.981,0.981,1
2025/7/11 20:00,0.849,0.849,1
2025/7/11 21:00,0.705,0.705,1
2025/7/11 22:00,0.611,0.611,1
2025/7/11 23:00,0.548,0.548,1
2025/7/12 0:00,0.494,0.494,1
2025/7/12 1:00,0.509,0.509,1
2025/7/12 2:00,0.305,0.305,1
2025/7/12 3:00,0.299,0.299,1
2025/7/12 4:00,0.128,0.128,1
2025/7/12 5:00,0.063,0.063,1
2025/7/12 6:00,0,0,1
2025/7/12 7:00,0,0,1
