msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025/6/15 0:00,0.24,0.24,0
2025/6/15 1:00,0.333,0.333,0
2025/6/15 2:00,0.3,0.3,0
2025/6/15 3:00,0.35,0.35,0
2025/6/15 4:00,0.54,0.54,0
2025/6/15 5:00,0.467,0.467,0
2025/6/15 6:00,0.407,0.407,0
2025/6/15 7:00,0.547,0.547,0
2025/6/15 8:00,4.694,4.694,0
2025/6/15 9:00,1.427,1.427,0
2025/6/15 10:00,1.36,1.36,0
2025/6/15 11:00,1.23,1.23,0
2025/6/15 12:00,1.053,1.053,0
2025/6/15 13:00,0.75,0.75,0
2025/6/15 14:00,1.031,1.031,0
2025/6/15 15:00,1.375,1.375,0
2025/6/15 16:00,1.727,1.727,0
2025/6/15 17:00,1.587,1.587,0
2025/6/15 18:00,1.667,1.667,0
2025/6/15 19:00,1.7,1.7,0
2025/6/15 20:00,1.762,1.762,0
2025/6/15 21:00,1.693,1.693,0
2025/6/15 22:00,1.638,1.638,0
2025/6/15 23:00,1.787,1.787,0
2025/6/16 0:00,1.287,1.287,0
2025/6/16 1:00,1.512,1.512,0
2025/6/16 2:00,1.825,1.825,0
2025/6/16 3:00,1.667,1.667,0
2025/6/16 5:00,1.64,1.64,0
2025/6/16 6:00,1.573,1.573,0
2025/6/16 7:00,53.1,1.067,0
2025/6/16 8:00,0.467,0.467,0
2025/6/16 9:00,0.381,0.381,0
2025/6/16 10:00,0.473,0.473,0
2025/6/16 11:00,0.256,0.256,0
2025/6/16 12:00,0.273,0.273,0
2025/6/16 13:00,0.012,0.012,0
2025/6/16 16:00,0.1,0.1,0
2025/6/16 17:00,0,0,0
2025/6/16 18:00,0.306,0.306,3
2025/6/16 20:00,1.6,1.6,3
2025/6/16 21:00,0.72,0.72,3
2025/6/16 22:00,1.219,1.219,3
2025/6/17 0:00,6.781,6.781,3
2025/6/17 1:00,11.436,11.436,3
2025/6/17 2:00,13.544,13.544,3
2025/6/17 3:00,12.681,12.681,3
2025/6/17 4:00,12.3,12.3,3
2025/6/17 5:00,11.25,11.25,3
2025/6/17 6:00,10.4,10.4,3
2025/6/17 7:00,9.838,9.838,3
2025/6/17 8:00,9.033,9.033,1
2025/6/17 9:00,8.225,8.225,1
2025/6/17 10:00,7.138,7.138,1
2025/6/17 11:00,4.793,4.793,1
2025/6/17 12:00,2.4,2.4,1
2025/6/18 9:00,8.344,8.344,1
2025/6/18 10:00,7.238,7.238,1
2025/6/18 11:00,4.731,4.731,1
2025/6/18 12:00,1.85,1.85,1
2025/6/18 13:00,0.731,0.731,1
2025/6/18 14:00,0.85,0.85,1
2025/6/18 15:00,0.8,0.8,1
2025/6/18 16:00,0.927,0.927,1
2025/6/18 17:00,0.956,0.956,1
2025/6/18 18:00,0.88,0.88,1
2025/6/18 19:00,1.12,1.12,0
2025/6/18 20:00,1.025,1.025,0
2025/6/18 21:00,1.081,1.081,0
2025/6/18 22:00,1.125,1.125,0
2025/6/18 23:00,1.255,1.255,0
2025/6/19 0:00,1.2,1.2,0
2025/6/19 1:00,1.125,1.125,0
2025/6/19 2:00,1.331,1.331,0
2025/6/19 3:00,1.2,1.2,0
2025/6/19 4:00,1.2,1.2,0
2025/6/19 5:00,1.281,1.281,0
2025/6/19 7:00,1.306,1.306,0
2025/6/19 8:00,1.269,1.269,0
2025/6/19 9:00,1.34,1.34,0
2025/6/19 10:00,1.267,1.267,0
2025/6/19 12:00,1.094,1.094,0
2025/6/19 13:00,1.1,1.1,0
2025/6/19 14:00,1.062,1.062,0
2025/6/19 15:00,1.1,1.1,0
2025/6/19 16:00,0.707,0.707,0
2025/6/19 17:00,0.7,0.7,0
2025/6/19 18:00,0.762,0.762,0
2025/6/19 19:00,0.815,0.815,0
2025/6/19 20:00,0.8,0.8,0
2025/6/19 21:00,0.7,0.7,0
2025/6/19 22:00,0.767,0.767,0
2025/6/19 23:00,0.7,0.7,0
2025/6/20 0:00,0.6,0.6,0
2025/6/20 1:00,0.406,0.406,0
2025/6/20 2:00,0.888,0.888,0
2025/6/20 3:00,1.162,1.162,0
2025/6/20 4:00,1.167,1.167,0
2025/6/20 6:00,1.125,1.125,0
2025/6/20 7:00,1.094,1.094,0
2025/6/20 8:00,1.18,1.18,0
2025/6/20 9:00,1.188,1.188,0
2025/6/20 10:00,1.173,1.173,0
2025/6/20 11:00,0.7,0.7,0
2025/6/20 12:00,0.993,0.993,0
2025/6/20 13:00,0.933,0.933,0
2025/6/20 15:00,0,0,0
2025/6/20 17:00,0,0,0
2025/6/20 19:00,0.131,0.131,0
2025/6/20 20:00,0.207,0.207,0
2025/6/21 1:00,0.28,0.28,0
2025/6/21 2:00,0.12,0.12,0
2025/6/21 3:00,0.644,0.644,0
2025/6/21 4:00,0.6,0.6,4
2025/6/21 5:00,4.173,4.173,4
2025/6/21 6:00,4.531,4.531,4
2025/6/21 7:00,4.414,4.414,4
2025/6/21 8:00,4.4,4.4,4
2025/6/21 9:00,4.473,4.473,4
2025/6/21 10:00,3.925,3.925,4
2025/6/21 11:00,4.207,4.207,4
2025/6/21 12:00,6.8,6.8,4
2025/6/21 13:00,8.481,8.481,4
2025/6/21 14:00,9.673,9.673,4
2025/6/21 15:00,10.231,10.231,1
2025/6/21 17:00,7.856,7.856,1
2025/6/21 18:00,4.48,4.48,1
2025/6/21 19:00,4.453,4.453,1
2025/6/21 20:00,3.9,3.9,1
2025/6/21 21:00,3.475,3.475,1
2025/6/21 22:00,5.92,5.92,1
2025/6/21 23:00,6.619,6.619,1
2025/6/22 1:00,6.013,6.013,1
2025/6/22 2:00,4.938,4.938,1
2025/6/22 3:00,4.367,4.367,1
