msgTime,liquidLevelValue,liquidLevel_clean,is_outlier
2025-06-15 00:00:00,6.7,6.7,0.0
2025-06-15 01:00:00,7.047,7.047,0.0
2025-06-15 02:00:00,7.053,7.053,0.0
2025-06-15 03:00:00,6.838,6.838,0.0
2025-06-15 04:00:00,6.831,6.831,0.0
2025-06-15 05:00:00,6.907,6.907,0.0
2025-06-15 06:00:00,6.838,6.838,0.0
2025-06-15 07:00:00,6.757,6.757,0.0
2025-06-15 08:00:00,6.538,6.538,0.0
2025-06-15 09:00:00,6.612,6.612,0.0
2025-06-15 10:00:00,6.506,6.506,0.0
2025-06-15 11:00:00,6.6,6.6,0.0
2025-06-15 12:00:00,6.553,6.553,0.0
2025-06-15 13:00:00,6.488,6.488,0.0
2025-06-15 14:00:00,6.2,6.2,0.0
2025-06-15 16:00:00,6.206,6.206,0.0
2025-06-15 17:00:00,6.244,6.244,0.0
2025-06-15 18:00:00,5.893,5.893,0.0
2025-06-15 19:00:00,5.913,5.913,0.0
2025-06-15 20:00:00,5.527,5.527,0.0
2025-06-15 21:00:00,5.681,5.681,0.0
2025-06-15 22:00:00,5.345,5.345,0.0
2025-06-15 23:00:00,5.6,5.6,0.0
2025-06-16 00:00:00,5.669,5.669,0.0
2025-06-16 01:00:00,5.506,5.506,0.0
2025-06-16 02:00:00,5.738,5.738,0.0
2025-06-16 03:00:00,5.307,5.307,0.0
2025-06-16 04:00:00,5.38,5.38,0.0
2025-06-16 05:00:00,5.119,5.119,0.0
2025-06-16 06:00:00,4.353,4.353,0.0
2025-06-16 07:00:00,4.3,4.3,0.0
2025-06-16 08:00:00,2.781,2.781,0.0
2025-06-16 09:00:00,1.627,1.627,0.0
2025-06-16 10:00:00,1.612,1.612,0.0
2025-06-16 11:00:00,1.513,1.513,0.0
2025-06-16 12:00:00,1.544,1.544,0.0
2025-06-16 13:00:00,1.333,1.333,0.0
2025-06-16 14:00:00,1.567,1.567,0.0
2025-06-16 16:00:00,1.367,1.367,0.0
2025-06-16 17:00:00,1.225,1.225,0.0
2025-06-16 18:00:00,1.293,1.293,0.0
2025-06-16 19:00:00,1.312,1.312,0.0
2025-06-16 20:00:00,1.25,1.25,0.0
2025-06-16 21:00:00,1.22,1.22,0.0
2025-06-16 22:00:00,1.24,1.24,0.0
2025-06-17 00:00:00,0.083,0.083,0.0
2025-06-17 02:00:00,1.094,1.094,0.0
2025-06-17 03:00:00,0.943,0.943,0.0
2025-06-17 04:00:00,1.03,1.03,0.0
2025-06-17 05:00:00,1.375,1.375,0.0
2025-06-17 06:00:00,1.119,1.119,0.0
2025-06-17 07:00:00,2.006,2.006,0.0
2025-06-17 08:00:00,1.181,1.181,0.0
2025-06-17 09:00:00,0.944,0.944,0.0
2025-06-17 10:00:00,1.073,1.073,0.0
2025-06-17 11:00:00,1.0,1.0,0.0
2025-06-17 13:00:00,0.95,0.95,0.0
2025-06-17 14:00:00,0.967,0.967,0.0
2025-06-17 15:00:00,0.847,0.847,0.0
2025-06-18 09:00:00,2.406,2.406,0.0
2025-06-18 10:00:00,2.253,2.253,0.0
2025-06-18 11:00:00,2.213,2.213,0.0
2025-06-18 12:00:00,2.071,2.071,0.0
2025-06-18 13:00:00,2.2,2.2,0.0
2025-06-18 14:00:00,2.094,2.094,0.0
2025-06-18 15:00:00,2.1,2.1,0.0
2025-06-18 16:00:00,1.869,1.869,0.0
2025-06-18 17:00:00,2.067,2.067,0.0
2025-06-18 18:00:00,2.156,2.156,0.0
2025-06-18 19:00:00,1.947,1.947,0.0
2025-06-18 20:00:00,1.9,1.9,0.0
2025-06-18 21:00:00,1.9,1.9,0.0
2025-06-18 22:00:00,2.125,2.125,0.0
2025-06-18 23:00:00,2.153,2.153,0.0
2025-06-19 00:00:00,3.081,3.081,0.0
2025-06-19 01:00:00,3.027,3.027,0.0
2025-06-19 02:00:00,3.76,3.76,0.0
2025-06-19 03:00:00,3.631,3.631,0.0
2025-06-19 04:00:00,3.521,3.521,0.0
2025-06-19 05:00:00,3.5,3.5,0.0
2025-06-19 07:00:00,3.44,3.44,0.0
2025-06-19 09:00:00,3.327,3.327,0.0
2025-06-19 10:00:00,3.488,3.488,0.0
2025-06-19 11:00:00,3.3,3.3,0.0
2025-06-19 12:00:00,3.207,3.207,0.0
2025-06-19 13:00:00,3.225,3.225,0.0
2025-06-19 14:00:00,3.487,3.487,0.0
2025-06-19 15:00:00,3.538,3.538,0.0
2025-06-19 17:00:00,3.58,3.58,0.0
2025-06-19 18:00:00,3.425,3.425,0.0
2025-06-19 19:00:00,3.306,3.306,0.0
2025-06-19 20:00:00,3.281,3.281,0.0
2025-06-19 21:00:00,3.22,3.22,0.0
2025-06-19 22:00:00,3.2,3.2,0.0
2025-06-19 23:00:00,3.075,3.075,0.0
2025-06-20 00:00:00,3.1,3.1,0.0
2025-06-20 01:00:00,3.02,3.02,0.0
2025-06-20 02:00:00,2.962,2.962,0.0
2025-06-20 03:00:00,2.894,2.894,0.0
2025-06-20 04:00:00,2.813,2.813,0.0
2025-06-20 05:00:00,2.838,2.838,0.0
2025-06-20 06:00:00,3.007,3.007,0.0
2025-06-20 07:00:00,2.95,2.95,0.0
2025-06-20 08:00:00,2.937,2.937,0.0
2025-06-20 09:00:00,2.96,2.96,0.0
2025-06-20 10:00:00,2.913,2.913,0.0
2025-06-20 11:00:00,3.06,3.06,0.0
2025-06-20 12:00:00,2.925,2.925,0.0
2025-06-20 13:00:00,2.92,2.92,0.0
2025-06-20 14:00:00,2.887,2.887,0.0
2025-06-20 16:00:00,3.013,3.013,0.0
2025-06-20 17:00:00,3.1,3.1,0.0
2025-06-20 18:00:00,3.033,3.033,0.0
2025-06-20 19:00:00,3.3,3.3,0.0
2025-06-20 20:00:00,3.167,3.167,0.0
2025-06-20 21:00:00,3.287,3.287,0.0
2025-06-20 22:00:00,3.213,3.213,0.0
2025-06-21 00:00:00,3.367,3.367,0.0
2025-06-21 01:00:00,3.669,3.669,0.0
2025-06-21 02:00:00,3.631,3.631,0.0
2025-06-21 03:00:00,4.25,4.25,0.0
2025-06-21 04:00:00,4.127,4.127,0.0
2025-06-21 05:00:00,4.275,4.275,0.0
2025-06-21 06:00:00,4.814,4.814,0.0
2025-06-21 07:00:00,4.9,4.9,0.0
2025-06-21 08:00:00,4.975,4.975,0.0
2025-06-21 09:00:00,3.167,3.167,0.0
2025-06-21 10:00:00,0.82,0.82,0.0
2025-06-21 11:00:00,0.914,0.914,0.0
2025-06-21 12:00:00,1.756,1.756,0.0
2025-06-21 13:00:00,1.5,1.5,0.0
2025-06-21 15:00:00,1.694,1.694,0.0
2025-06-21 16:00:00,1.693,1.693,0.0
2025-06-21 17:00:00,0.819,0.819,0.0
2025-06-21 18:00:00,0.58,0.58,0.0
2025-06-21 19:00:00,1.293,1.293,0.0
2025-06-21 20:00:00,1.162,1.162,0.0
2025-06-21 22:00:00,1.267,1.267,0.0
2025-06-21 23:00:00,2.3,2.3,0.0
2025-06-22 00:00:00,1.369,1.369,0.0
2025-06-22 01:00:00,0.98,0.98,0.0
2025-06-22 02:00:00,0.906,0.906,0.0
2025-06-22 03:00:00,0.867,0.867,0.0
2025-06-22 04:00:00,2.11,2.11,0.0
2025-06-22 05:00:00,2.1,2.1,0.0
2025-06-22 06:00:00,1.427,1.427,0.0
2025-06-22 07:00:00,1.438,1.438,0.0
2025-06-22 08:00:00,0.981,0.981,0.0
2025-06-22 09:00:00,1.507,1.507,0.0
2025-06-22 10:00:00,1.26,1.26,0.0
